"PROBE_ID"	"SYMBOL"	"1.AVG_Signal"	"1.Detection.Pval"	"1.NARRAYS"	"1.ARRAY_STDEV"	"1.BEAD_STDERR"	"1.Avg_NBEADS"	"2.AVG_Signal"	"2.Detection.Pval"	"2.NARRAYS"	"2.ARRAY_STDEV"	"2.BEAD_STDERR"	"2.Avg_NBEADS"	"3.AVG_Signal"	"3.Detection.Pval"	"3.NARRAYS"	"3.ARRAY_STDEV"	"3.BEAD_STDERR"	"3.Avg_NBEADS"	"4.AVG_Signal"	"4.Detection.Pval"	"4.NARRAYS"	"4.ARRAY_STDEV"	"4.BEAD_STDERR"	"4.Avg_NBEADS"	"5.AVG_Signal"	"5.Detection.Pval"	"5.NARRAYS"	"5.ARRAY_STDEV"	"5.BEAD_STDERR"	"5.Avg_NBEADS"	"6.AVG_Signal"	"6.Detection.Pval"	"6.NARRAYS"	"6.ARRAY_STDEV"	"6.BEAD_STDERR"	"6.Avg_NBEADS"	"7.AVG_Signal"	"7.Detection.Pval"	"7.NARRAYS"	"7.ARRAY_STDEV"	"7.BEAD_STDERR"	"7.Avg_NBEADS"	"8.AVG_Signal"	"8.Detection.Pval"	"8.NARRAYS"	"8.ARRAY_STDEV"	"8.BEAD_STDERR"	"8.Avg_NBEADS"	"9.AVG_Signal"	"9.Detection.Pval"	"9.NARRAYS"	"9.ARRAY_STDEV"	"9.BEAD_STDERR"	"9.Avg_NBEADS"	"10.AVG_Signal"	"10.Detection.Pval"	"10.NARRAYS"	"10.ARRAY_STDEV"	"10.BEAD_STDERR"	"10.Avg_NBEADS"	"11.AVG_Signal"	"11.Detection.Pval"	"11.NARRAYS"	"11.ARRAY_STDEV"	"11.BEAD_STDERR"	"11.Avg_NBEADS"	"12.AVG_Signal"	"12.Detection.Pval"	"12.NARRAYS"	"12.ARRAY_STDEV"	"12.BEAD_STDERR"	"12.Avg_NBEADS"	"13.AVG_Signal"	"13.Detection.Pval"	"13.NARRAYS"	"13.ARRAY_STDEV"	"13.BEAD_STDERR"	"13.Avg_NBEADS"	"14.AVG_Signal"	"14.Detection.Pval"	"14.NARRAYS"	"14.ARRAY_STDEV"	"14.BEAD_STDERR"	"14.Avg_NBEADS"	"15.AVG_Signal"	"15.Detection.Pval"	"15.NARRAYS"	"15.ARRAY_STDEV"	"15.BEAD_STDERR"	"15.Avg_NBEADS"
"ILMN_2065773"	"SCG5"	434.463	0	1	NA	15.24979	16	554.9581	0	1	NA	25.27165	22	513.9199	0	1	NA	31.4077	26	116.8223	0.003896104	1	NA	10.65141	21	252.7959	0	1	NA	17.54241	18	403.9556	0	1	NA	16.08655	22	523.5104	0	1	NA	24.16476	19	477.4372	0	1	NA	12.24922	18	108.8219	0	1	NA	6.309405	18	148.6709	0	1	NA	9.499477	21	500.0464	0	1	NA	19.35178	32	507.5259	0	1	NA	26.10147	18	543.5622	0	1	NA	21.49192	26	110.8561	0	1	NA	5.71495	25	176.761	0	1	NA	10.74284	24
"ILMN_1731991"	"SCYL1"	628.2374	0	1	NA	29.68946	19	341.1061	0	1	NA	14.51426	21	375.0591	0	1	NA	15.54844	22	150.4837	0	1	NA	8.759853	17	235.9165	0	1	NA	11.7231	22	515.9448	0	1	NA	19.35738	23	429.5782	0	1	NA	38.73502	18	427.0553	0	1	NA	21.00355	24	176.8313	0	1	NA	9.21956	22	196.7381	0	1	NA	12.0138	25	642.1725	0	1	NA	57.71814	16	407.0578	0	1	NA	19.45685	25	547.2111	0	1	NA	41.78551	23	219.1951	0	1	NA	23.30264	20	183.5272	0	1	NA	10.71749	26
"ILMN_2400874"	"SCYL1"	1725.474	0	1	NA	69.17414	20	1190.688	0	1	NA	69.45	18	1589.514	0	1	NA	110.0808	15	706.9833	0	1	NA	45.91989	15	1082.798	0	1	NA	43.47798	25	1787.135	0	1	NA	88.72228	17	1273.633	0	1	NA	49.26922	24	1669.884	0	1	NA	101.3	19	639.7489	0	1	NA	45.0246	13	789.8802	0	1	NA	41.1541	25	1664.198	0	1	NA	61.75721	17	1677.87	0	1	NA	151.481	14	1911.211	0	1	NA	103.5278	19	734.0771	0	1	NA	50.15293	19	989.4264	0	1	NA	90.75402	16
"ILMN_1784238"	"SEC22B"	762.7272	0	1	NA	35.75055	27	629.7684	0	1	NA	34.46732	23	758.2366	0	1	NA	40.79742	28	401.4042	0	1	NA	19.66051	28	488.6725	0	1	NA	28.6683	24	799.3363	0	1	NA	51.47075	13	605.2696	0	1	NA	32.50716	20	719.5126	0	1	NA	31.64472	25	348.9385	0	1	NA	21.62748	16	426.2967	0	1	NA	24.80338	20	891.4036	0	1	NA	27.98555	25	626.3879	0	1	NA	27.83105	24	784.1606	0	1	NA	36.95015	22	378.8689	0	1	NA	15.54497	21	532.4588	0	1	NA	26.92723	27
"ILMN_1659564"	"SEC61A1"	4218.404	0	1	NA	308.4498	13	2959.258	0	1	NA	166.5186	17	3951.081	0	1	NA	181.3816	20	1719.185	0	1	NA	123.6538	16	1654.98	0	1	NA	77.39034	25	2977.844	0	1	NA	193.1263	22	3091.76	0	1	NA	241.4016	17	4162.455	0	1	NA	301.9513	16	1682.806	0	1	NA	82.89488	24	1608.161	0	1	NA	74.33635	17	4523.99	0	1	NA	212.3621	23	2932.336	0	1	NA	171.5139	21	3932.22	0	1	NA	194.767	26	1721.818	0	1	NA	77.23658	23	1707.706	0	1	NA	129.3678	15
"ILMN_1762003"	"SEC62"	238.5662	0	1	NA	8.278069	28	258.3384	0	1	NA	14.39995	28	252.8733	0	1	NA	15.59051	23	143.229	0.001298701	1	NA	8.427012	31	144.3101	0.001298701	1	NA	8.847809	20	225.874	0	1	NA	8.496743	26	229.7919	0	1	NA	12.84395	22	262.2783	0	1	NA	10.74248	30	132.3558	0	1	NA	8.538891	28	164.1589	0	1	NA	13.98318	21	282.1461	0	1	NA	16.99453	22	261.8364	0	1	NA	11.30071	32	296.1534	0	1	NA	20.72572	20	98.73122	0	1	NA	7.793261	20	140.5124	0	1	NA	7.881123	22
"ILMN_2136068"	"SEC63"	146.2629	0	1	NA	10.1411	15	108.3703	0.08571429	1	NA	5.788393	13	126.8846	0.001298701	1	NA	10.60563	18	80.77438	0.4428571	1	NA	5.154556	21	93.16429	0.1337662	1	NA	5.294904	26	150.7153	0	1	NA	9.97638	30	95.87296	0.02597403	1	NA	6.38732	13	112.5262	0.002597403	1	NA	7.515177	24	75.43091	0.1545455	1	NA	4.51452	16	77.47645	0.1844156	1	NA	5.132431	22	183.8657	0	1	NA	9.727906	23	104.4326	0	1	NA	6.805804	15	107.4696	0.001298701	1	NA	6.043275	21	69.26514	0.212987	1	NA	4.218643	22	81.97086	0.05844156	1	NA	6.007245	22
"ILMN_1763989"	"SEC63"	512.2788	0	1	NA	27.47247	18	480.8835	0	1	NA	36.5494	29	458.9158	0	1	NA	22.73064	17	281.8134	0	1	NA	25.29989	17	266.5381	0	1	NA	19.56789	21	393.1404	0	1	NA	36.60215	14	397.5627	0	1	NA	30.05018	23	486.6177	0	1	NA	41.88384	18	218.1651	0	1	NA	23.44658	13	229.148	0	1	NA	22.97646	16	497.8751	0	1	NA	34.44647	23	447.3749	0	1	NA	33.6801	20	474.7026	0	1	NA	37.51299	19	238.1817	0	1	NA	11.60596	21	261.6356	0	1	NA	23.88281	17
"ILMN_1651429"	"SELM"	2992.428	0	1	NA	92.62214	24	2219.263	0	1	NA	108.5699	26	2286.553	0	1	NA	111.6955	24	647.3466	0	1	NA	36.75495	15	913.5276	0	1	NA	45.30587	20	2966.642	0	1	NA	121.6	27	1945.271	0	1	NA	80.3771	22	2308.031	0	1	NA	129.0644	15	706.517	0	1	NA	45.13197	16	661.1669	0	1	NA	48.18299	15	3147.436	0	1	NA	201.4496	21	2172.189	0	1	NA	154.7476	19	2364.699	0	1	NA	97.04193	27	622.3524	0	1	NA	35.65248	20	730.6775	0	1	NA	38.18277	16
"ILMN_1655595"	"SERPINE2"	35992.71	0	1	NA	1715.07	19	32950.45	0	1	NA	1243.508	29	29995.38	0	1	NA	1439.885	20	5887.744	0	1	NA	247.8461	25	7026.217	0	1	NA	379.9662	19	27901.28	0	1	NA	867.4932	17	25580.18	0	1	NA	765.7184	24	29958.46	0	1	NA	2051.809	19	4315.627	0	1	NA	167.4047	18	4860.631	0	1	NA	238.5825	28	28892.9	0	1	NA	1107.302	22	26066.14	0	1	NA	932.458	28	25997.27	0	1	NA	817.0814	27	4934.213	0	1	NA	253.4446	23	5522.586	0	1	NA	198.7228	21
"ILMN_1779171"	"SGSM2"	786.5834	0	1	NA	48.12134	19	437.4551	0	1	NA	20.52809	21	535.9443	0	1	NA	22.23607	25	292.5764	0	1	NA	11.90378	17	416.4978	0	1	NA	26.07367	17	708.0615	0	1	NA	26.3744	26	446.4222	0	1	NA	30.2657	14	589.3692	0	1	NA	31.41434	20	253.2843	0	1	NA	14.09943	17	344.2865	0	1	NA	16.7077	27	773.2792	0	1	NA	33.46317	26	521.1328	0	1	NA	23.08184	22	593.4996	0	1	NA	27.83138	28	299.4557	0	1	NA	15.81778	21	347.6718	0	1	NA	23.45053	25
"ILMN_1810782"	"SH3KBP1"	1791.764	0	1	NA	64.36285	22	1320.981	0	1	NA	66.43106	29	1364.428	0	1	NA	55.83494	18	681.6078	0	1	NA	22.51748	25	846.136	0	1	NA	28.39644	15	1675.759	0	1	NA	56.29025	33	1311.22	0	1	NA	44.03249	26	1468.366	0	1	NA	44.09735	30	722.6855	0	1	NA	31.35966	24	771.3536	0	1	NA	33.91982	24	1952.214	0	1	NA	79.6381	21	1452.05	0	1	NA	90.58585	20	1623.126	0	1	NA	47.48904	28	710.2334	0	1	NA	30.24798	18	885.8223	0	1	NA	26.48267	14
"ILMN_1808501"	"SH3KBP1"	1025.707	0	1	NA	30.20213	19	730.7896	0	1	NA	32.85072	24	1043.406	0	1	NA	62.55237	22	474.9265	0	1	NA	29.56217	18	588.5861	0	1	NA	33.53932	19	1145.645	0	1	NA	49.3229	21	875.5573	0	1	NA	36.35828	22	1058.119	0	1	NA	59.97744	13	460.9426	0	1	NA	21.66238	26	573.8425	0	1	NA	31.33984	17	1415.893	0	1	NA	44.54103	21	991.1763	0	1	NA	56.7549	19	1103.564	0	1	NA	48.06636	16	518.0358	0	1	NA	24.73511	27	643.7767	0	1	NA	30.84548	23
"ILMN_2076463"	"SLC15A4"	599.1261	0	1	NA	25.63711	30	574.0974	0	1	NA	25.67088	32	756.4272	0	1	NA	58.53474	16	250.642	0	1	NA	12.2161	19	372.5852	0	1	NA	18.81769	27	539.7938	0	1	NA	26.6073	22	637.331	0	1	NA	34.4749	21	659.9334	0	1	NA	31.75323	17	234.8888	0	1	NA	8.591857	33	251.3456	0	1	NA	9.612665	22	636.4153	0	1	NA	25.97844	22	603.5305	0	1	NA	25.02991	26	724.5163	0	1	NA	49.18865	16	254.7528	0	1	NA	12.69185	30	254.4718	0	1	NA	10.53398	24
"ILMN_1785405"	"SLC17A9"	259.8542	0	1	NA	17.24107	22	263.7002	0	1	NA	18.16492	26	315.9562	0	1	NA	21.76317	25	122.1559	0.002597403	1	NA	7.29309	26	123.696	0.003896104	1	NA	8.175937	20	216.08	0	1	NA	14.48152	19	219.0594	0	1	NA	12.57588	19	252.3076	0	1	NA	18.85239	17	110.2529	0	1	NA	6.56257	23	101.3966	0.003896104	1	NA	11.64246	10	225.8487	0	1	NA	15.43441	28	183.8333	0	1	NA	12.40776	15	199.0094	0	1	NA	14.54309	23	90.47194	0.005194805	1	NA	5.147205	26	100.812	0.002597403	1	NA	6.297278	25
"ILMN_2050911"	"SLC22A4"	340.853	0	1	NA	13.48815	30	325.4235	0	1	NA	13.43834	21	270.9044	0	1	NA	13.75857	25	183.5207	0	1	NA	9.214707	26	176.6469	0.001298701	1	NA	11.24161	20	266.7734	0	1	NA	11.72853	26	273.5885	0	1	NA	16.6168	21	291.0222	0	1	NA	18.39609	22	150.9827	0	1	NA	9.449245	24	144.7202	0	1	NA	13.31116	9	360.1129	0	1	NA	18.89447	29	276.9101	0	1	NA	18.29373	20	346.8622	0	1	NA	14.8586	34	162.5193	0	1	NA	7.983416	21	152.9398	0	1	NA	6.569534	18
"ILMN_1685057"	"SLC22A4"	200.8936	0	1	NA	9.426382	25	249.9191	0	1	NA	14.03224	28	242.9997	0	1	NA	13.9063	31	145.3991	0	1	NA	8.669826	22	131.6907	0.002597403	1	NA	5.328779	20	183.6408	0	1	NA	7.719028	32	210.9031	0	1	NA	13.6748	15	190.1752	0	1	NA	8.284962	29	106.3066	0	1	NA	6.34888	25	112.3272	0.002597403	1	NA	8.014903	14	207.3469	0	1	NA	10.34591	23	177.8159	0	1	NA	9.640143	11	218.7185	0	1	NA	10.80542	26	127.3975	0	1	NA	7.580522	28	118.1742	0	1	NA	7.96992	18
"ILMN_1700831"	"SLC27A2"	74.78342	0.7545455	1	NA	4.893294	27	80.82941	0.635065	1	NA	4.193077	24	76.33895	0.6922078	1	NA	4.065391	27	161.0652	0	1	NA	10.27599	22	139.5198	0.002597403	1	NA	9.786849	14	80.44162	0.2376623	1	NA	6.869792	24	56.90935	0.8844156	1	NA	4.692036	21	75.36852	0.338961	1	NA	6.287859	20	146.7837	0	1	NA	7.711077	19	134.1402	0	1	NA	9.631804	27	58.38181	0.7688312	1	NA	4.100354	30	58.29638	0.7545455	1	NA	2.56759	14	60.94638	0.6246753	1	NA	6.197736	17	178.1111	0	1	NA	14.73176	16	128.0879	0	1	NA	5.93457	31
"ILMN_1775708"	"SLC2A3"	1439.265	0	1	NA	36.5223	16	1468.189	0	1	NA	58.80699	33	1531.821	0	1	NA	49.58771	20	671.3258	0	1	NA	26.07548	23	848.4685	0	1	NA	30.34765	22	1487.56	0	1	NA	52.19984	23	1566.19	0	1	NA	56.05622	20	1727.813	0	1	NA	75.01353	31	698.0533	0	1	NA	26.64954	22	743.5568	0	1	NA	35.30932	27	1780.215	0	1	NA	40.37407	20	1561.924	0	1	NA	48.60645	32	1919.275	0	1	NA	53.55761	31	629.903	0	1	NA	25.83249	19	800.5013	0	1	NA	32.97169	30
"ILMN_1714445"	"SLC6A9"	479.1959	0	1	NA	17.69307	35	291.3544	0	1	NA	14.27105	19	283.684	0	1	NA	18.86066	20	210.253	0	1	NA	12.49613	29	145.0365	0.001298701	1	NA	6.89417	26	361.0693	0	1	NA	13.59266	22	290.2534	0	1	NA	14.7597	18	295.0167	0	1	NA	15.77457	26	186.9415	0	1	NA	9.056705	27	124.4121	0	1	NA	6.442327	32	376.8687	0	1	NA	12.69937	27	313.5558	0	1	NA	18.47802	27	296.0023	0	1	NA	14.01169	22	178.1403	0	1	NA	7.611282	22	118.6455	0	1	NA	8.182861	19
"ILMN_1796734"	"SPARC"	13602.83	0	1	NA	602.0151	26	9391.305	0	1	NA	377.8885	23	8960.153	0	1	NA	410.7768	23	499.8702	0	1	NA	26.30828	13	846.9667	0	1	NA	40.23042	23	11420.82	0	1	NA	481.3846	24	8722.918	0	1	NA	479.0106	20	8700.897	0	1	NA	459.9392	24	532.3242	0	1	NA	23.86742	24	627.724	0	1	NA	34.71844	26	13395.37	0	1	NA	418.5249	31	9215.682	0	1	NA	543.1288	24	9939.158	0	1	NA	446.1086	19	555.92	0	1	NA	31.83878	14	754.9154	0	1	NA	47.96576	16
"ILMN_1760347"	"SRGN"	271.3488	0	1	NA	17.45205	31	252.9297	0	1	NA	10.58712	27	307.6797	0	1	NA	16.00965	18	107.5959	0.01948052	1	NA	6.687177	22	157.871	0.001298701	1	NA	8.367084	35	240.1448	0	1	NA	12.5794	18	186.1983	0	1	NA	9.41577	25	239.1597	0	1	NA	11.42383	31	89.13407	0.01558442	1	NA	4.381809	31	111.2556	0.002597403	1	NA	4.922646	28	253.6514	0	1	NA	14.92855	22	198.6454	0	1	NA	10.29674	22	214.9579	0	1	NA	11.51443	30	80.30374	0.03636364	1	NA	3.58824	40	150.5099	0	1	NA	6.657873	36
"ILMN_2169152"	"SRGN"	310.8801	0	1	NA	22.88269	22	272.4031	0	1	NA	21.77975	14	319.1982	0	1	NA	22.10919	23	115.5241	0.005194805	1	NA	7.345792	25	191.5766	0	1	NA	9.864964	19	239.9494	0	1	NA	10.824	20	238.0782	0	1	NA	11.23087	27	221.8917	0	1	NA	10.37184	23	94.55985	0.009090909	1	NA	5.633407	24	121.0389	0.001298701	1	NA	6.304143	27	242.9227	0	1	NA	13.57138	19	203.0783	0	1	NA	11.98836	21	251.8567	0	1	NA	15.50257	26	89.49938	0.005194805	1	NA	5.122072	22	149.212	0	1	NA	8.073416	33
"ILMN_3251269"	"SRP14"	1594.306	0	1	NA	62.30072	24	1292.03	0	1	NA	56.62791	31	1483.369	0	1	NA	73.94235	16	590.4617	0	1	NA	25.8309	33	1095.393	0	1	NA	60.38148	18	1411.91	0	1	NA	38.99676	27	1157.58	0	1	NA	49.0193	22	1371.903	0	1	NA	57.19784	23	478.4518	0	1	NA	28.60861	13	676.8559	0	1	NA	32.16165	26	1661.618	0	1	NA	56.66207	26	1162.105	0	1	NA	49.08031	19	1638.422	0	1	NA	82.5378	22	625.8315	0	1	NA	29.02154	27	858.9802	0	1	NA	47.88079	21
"ILMN_1683888"	"SRP72"	818.2681	0	1	NA	44.53741	17	762.0911	0	1	NA	53.51979	13	952.2422	0	1	NA	64.25849	18	312.4557	0	1	NA	26.92425	20	437.0518	0	1	NA	23.09622	25	712.5706	0	1	NA	38.34657	15	689.9695	0	1	NA	37.59938	29	765.6469	0	1	NA	43.7225	17	256.7446	0	1	NA	12.94408	24	352.3717	0	1	NA	15.47945	27	1010.708	0	1	NA	65.47173	17	723.962	0	1	NA	50.44563	24	912.9095	0	1	NA	58.64093	28	391.5759	0	1	NA	32.58874	15	394.5992	0	1	NA	26.47077	15
"ILMN_1709486"	"SRPX"	1733.312	0	1	NA	66.36831	31	1247.987	0	1	NA	54.57762	23	1318.807	0	1	NA	66.484	20	415.1584	0	1	NA	15.4364	19	963.0806	0	1	NA	43.36613	30	1701.606	0	1	NA	102.9506	17	1250.198	0	1	NA	48.92463	21	1318.115	0	1	NA	40.91953	25	398.831	0	1	NA	15.40229	28	588.909	0	1	NA	33.4123	21	1764.071	0	1	NA	50.52391	22	1308.59	0	1	NA	55.30411	20	1418.852	0	1	NA	58.18865	18	470.6804	0	1	NA	28.0688	22	742.7353	0	1	NA	43.02342	26
"ILMN_1795341"	"SFRS1"	2498.189	0	1	NA	126.7586	15	1853.563	0	1	NA	86.61369	20	2438.659	0	1	NA	107.7109	20	1143.693	0	1	NA	76.55538	20	1400.409	0	1	NA	58.22688	23	2293.511	0	1	NA	116.8319	21	2076.404	0	1	NA	108.7992	16	2713.914	0	1	NA	108.4775	25	1049.802	0	1	NA	55.39827	25	1129.155	0	1	NA	69.86378	22	3019.526	0	1	NA	138.0487	18	2149.678	0	1	NA	114.4118	22	2576.094	0	1	NA	96.68696	27	1063.062	0	1	NA	72.21154	21	1551.463	0	1	NA	62.04012	25
"ILMN_1657790"	"SFRS11"	333.5097	0	1	NA	11.68236	21	251.8245	0	1	NA	21.72951	17	285.9034	0	1	NA	15.91854	24	195.5696	0	1	NA	12.72292	22	319.4887	0	1	NA	24.30258	23	321.4618	0	1	NA	13.62382	28	226.5007	0	1	NA	11.30885	21	337.173	0	1	NA	17.06393	30	164.702	0	1	NA	10.07922	23	214.5996	0	1	NA	15.03043	26	476.4369	0	1	NA	24.87761	28	342.8525	0	1	NA	29.61775	23	386.9163	0	1	NA	23.86041	17	182.0282	0	1	NA	10.29649	27	230.5241	0	1	NA	17.89168	17
"ILMN_1696407"	"SFRS2"	3631.847	0	1	NA	112.1307	37	3110.365	0	1	NA	84.28995	31	3690.43	0	1	NA	116.9718	42	1769.103	0	1	NA	73.68532	27	2514.543	0	1	NA	109.7066	36	3510.691	0	1	NA	109.79	36	3234.221	0	1	NA	114.6013	30	3491.312	0	1	NA	112.7057	29	1547.803	0	1	NA	60.3325	35	1942.177	0	1	NA	67.41403	31	4167.959	0	1	NA	106.7038	23	3408.259	0	1	NA	152.1754	29	3437.984	0	1	NA	135.3008	38	1701.067	0	1	NA	69.10548	29	2129.508	0	1	NA	81.13769	27
"ILMN_1723212"	"SFRS3"	858.7078	0	1	NA	48.91093	15	803.0637	0	1	NA	43.68187	22	686.8175	0	1	NA	46.84138	19	323.6401	0	1	NA	22.22035	23	420.1245	0	1	NA	23.68563	26	675.0986	0	1	NA	27.27781	27	522.6996	0	1	NA	34.11346	16	642.7849	0	1	NA	37.04371	19	240.863	0	1	NA	14.85259	24	322.1038	0	1	NA	19.95243	20	1048.652	0	1	NA	47.22828	21	711.4074	0	1	NA	62.15029	15	647.8611	0	1	NA	43.79225	13	276.7745	0	1	NA	22.64898	12	425.7944	0	1	NA	21.87869	21
"ILMN_2135232"	"SFRS3"	160.2428	0	1	NA	11.8134	17	148.6678	0	1	NA	10.52316	16	136.2712	0.001298701	1	NA	8.003053	24	99.4595	0.08051948	1	NA	7.193583	23	106.5418	0.02337662	1	NA	7.329608	26	156.5807	0	1	NA	12.70959	21	93.72181	0.03636364	1	NA	5.336003	24	101.771	0.007792208	1	NA	7.455733	21	71.84612	0.2376623	1	NA	4.220932	29	97.29707	0.007792208	1	NA	6.768312	25	170.6021	0	1	NA	11.04628	26	132.2549	0	1	NA	10.24034	26	133.2179	0	1	NA	11.13518	21	82.32209	0.03116883	1	NA	6.475676	22	95.10697	0.01298701	1	NA	6.636975	26
"ILMN_2175075"	"SFRS4"	1701.406	0	1	NA	94.54665	21	1453.45	0	1	NA	41.53547	23	1730.272	0	1	NA	75.06674	31	810.8203	0	1	NA	35.87344	23	1133.681	0	1	NA	54.06353	27	1527.744	0	1	NA	52.25563	29	1390.106	0	1	NA	48.9627	33	1994.018	0	1	NA	61.5861	32	729.326	0	1	NA	31.28722	24	849.5114	0	1	NA	35.78569	31	1794.189	0	1	NA	66.60527	31	1529.37	0	1	NA	60.30387	29	1994.429	0	1	NA	57.17454	39	830.172	0	1	NA	37.11636	22	950.4885	0	1	NA	46.30265	24
"ILMN_1697469"	"SFRS6"	2514.635	0	1	NA	73.97719	29	2308.823	0	1	NA	136.5046	27	2510.869	0	1	NA	139.447	23	1339.969	0	1	NA	40.25468	32	2051.844	0	1	NA	81.3574	27	2313.254	0	1	NA	74.79632	24	2003.509	0	1	NA	63.91998	25	2793.98	0	1	NA	77.43679	17	1081.776	0	1	NA	48.3733	22	1456.639	0	1	NA	68.35568	20	3054.396	0	1	NA	109.6604	18	2357.246	0	1	NA	115.7254	20	2955.317	0	1	NA	158.4071	30	1239.793	0	1	NA	56.72637	18	1581.549	0	1	NA	75.22514	23
"ILMN_1750693"	"SSR1"	1901.647	0	1	NA	59.68472	27	1661.797	0	1	NA	93.60466	23	1714.824	0	1	NA	104.2553	27	444.8067	0	1	NA	25.27414	24	598.8135	0	1	NA	31.8651	18	1843.243	0	1	NA	61.7016	24	1369.538	0	1	NA	47.14167	27	1722.402	0	1	NA	92.38186	17	365.6358	0	1	NA	15.43548	28	466.1785	0	1	NA	16.46969	28	2479.051	0	1	NA	102.8602	34	1599.485	0	1	NA	60.40419	37	1869.386	0	1	NA	63.61884	28	387.5107	0	1	NA	22.81774	24	588.2605	0	1	NA	35.91874	26
"ILMN_1766657"	"STOM"	1527.993	0	1	NA	76.37974	18	1017.153	0	1	NA	53.57367	21	1222.765	0	1	NA	116.8386	14	486.9704	0	1	NA	36.8853	20	738.0238	0	1	NA	35.12357	28	1120.668	0	1	NA	70.32432	12	912.1434	0	1	NA	64.21261	19	1294.462	0	1	NA	48.49452	13	500.0983	0	1	NA	23.44924	16	654.5583	0	1	NA	46.72632	24	1699.027	0	1	NA	111.9576	15	1056.646	0	1	NA	76.23265	17	1256.415	0	1	NA	100.0482	15	556.2446	0	1	NA	59.74718	11	685.4739	0	1	NA	41.97224	21
"ILMN_2099301"	"UNC84B"	1772.231	0	1	NA	85.50543	12	1248.361	0	1	NA	60.81241	23	1477.237	0	1	NA	72.1119	30	603.5628	0	1	NA	48.88484	15	845.7458	0	1	NA	44.79747	24	1623.224	0	1	NA	61.65562	19	1205.259	0	1	NA	78.15959	21	1425.126	0	1	NA	53.22707	27	657.126	0	1	NA	49.83441	19	672.1766	0	1	NA	41.9918	17	2181.161	0	1	NA	143.5267	14	1370.671	0	1	NA	67.12218	20	1516.499	0	1	NA	100.2503	17	576.6902	0	1	NA	33.30563	21	715.6248	0	1	NA	43.17728	24
"ILMN_1690761"	"SURF4"	2548.333	0	1	NA	72.60372	29	2544.688	0	1	NA	121.6341	21	2474.593	0	1	NA	103.6622	21	979.9542	0	1	NA	51.39116	26	1301.502	0	1	NA	63.33035	26	1944.093	0	1	NA	91.58402	22	2116.233	0	1	NA	88.45022	28	2783.158	0	1	NA	184.7785	16	1037.556	0	1	NA	85.27626	17	922.4045	0	1	NA	53.09254	26	2664.306	0	1	NA	120.3553	39	2444.544	0	1	NA	113.7921	35	2595.476	0	1	NA	84.61581	29	949.0485	0	1	NA	44.85964	26	1044.623	0	1	NA	51.72665	25
"ILMN_1742450"	"TAPBP"	686.7323	0	1	NA	43.70376	19	644.7136	0	1	NA	54.78163	17	649.1037	0	1	NA	41.25427	22	211.946	0	1	NA	17.58366	17	270.5916	0	1	NA	20.28	21	422.3368	0	1	NA	16.5125	19	563.4352	0	1	NA	39.08903	22	664.7538	0	1	NA	41.73419	20	234.6709	0	1	NA	17.74187	15	244.0287	0	1	NA	18.29447	13	610.1355	0	1	NA	34.12413	23	491.5171	0	1	NA	34.22588	20	723.3084	0	1	NA	44.41098	15	179.5384	0	1	NA	14.48368	21	218.6883	0	1	NA	13.29336	17
"ILMN_2341815"	"TFG"	3496.332	0	1	NA	109.2358	25	3953.737	0	1	NA	192.3677	24	4952.778	0	1	NA	254.6774	28	2104.348	0	1	NA	131.4408	13	2483.503	0	1	NA	158.552	26	3238.462	0	1	NA	109.5359	19	3519.133	0	1	NA	127.6728	24	4844.865	0	1	NA	175.1837	20	1710.885	0	1	NA	61.15277	27	2034.371	0	1	NA	90.43062	24	4486.915	0	1	NA	173.6711	21	3268.24	0	1	NA	207.7034	18	4340.178	0	1	NA	245.2632	17	1836.755	0	1	NA	85.43445	20	2378.28	0	1	NA	140.4187	23
"ILMN_1812474"	"TFG"	1910.312	0	1	NA	77.97009	19	2148.71	0	1	NA	103.1723	13	2379.28	0	1	NA	149.8398	19	874.804	0	1	NA	59.49789	22	1219.732	0	1	NA	62.84336	25	1526.258	0	1	NA	32.07617	22	1669.906	0	1	NA	50.28691	22	2153.126	0	1	NA	67.68862	25	883.5647	0	1	NA	48.27599	15	911.9949	0	1	NA	38.53486	20	1735.026	0	1	NA	122.9615	14	2085.705	0	1	NA	126.6894	21	2085.629	0	1	NA	77.23745	22	1096.992	0	1	NA	53.25675	26	1244.71	0	1	NA	61.58622	33
"ILMN_1674243"	"TFRC"	2712.552	0	1	NA	121.4032	20	2659.47	0	1	NA	136.4893	29	3055.785	0	1	NA	135.0886	26	884.5665	0	1	NA	41.37904	21	915.546	0	1	NA	29.99944	30	2665.746	0	1	NA	55.77961	24	3139.731	0	1	NA	154.9287	14	3462.606	0	1	NA	128.8909	22	885.4874	0	1	NA	41.79363	22	826.254	0	1	NA	31.53585	34	3601.5	0	1	NA	86.72737	35	2907.403	0	1	NA	88.35406	23	3783.238	0	1	NA	155.7166	23	977.8827	0	1	NA	52.15779	25	877.8517	0	1	NA	37.10482	24
